LF,Optimal_AR,Min_BOR,Cryogen
0.5746231155778894,0.43993993993994,0.001723585380235,LH2_rq03
0.579145728643216,0.4397397397397398,0.0017106865806839,LH2_rq03
0.5836683417085426,0.4393393393393394,0.0016979873410541,LH2_rq03
0.5881909547738693,0.4391391391391392,0.0016854830675234,LH2_rq03
0.5927135678391959,0.438938938938939,0.0016731692974506,LH2_rq03
0.5972361809045226,0.4387387387387388,0.0016610417031694,LH2_rq03
0.6017587939698492,0.4385385385385386,0.0016490960871147,LH2_rq03
0.6062814070351759,0.4383383383383383,0.0016373283769699,LH2_rq03
0.6108040201005025,0.4381381381381382,0.0016257346210311,LH2_rq03
0.6153266331658291,0.437937937937938,0.0016143109837741,LH2_rq03
0.6198492462311557,0.4375375375375375,0.0016030537391982,LH2_rq03
0.6243718592964823,0.4373373373373374,0.0015919592686883,LH2_rq03
0.628894472361809,0.4371371371371371,0.0015810240661352,LH2_rq03
0.6334170854271356,0.4369369369369369,0.0015702447201389,LH2_rq03
0.6379396984924622,0.4367367367367367,0.0015596179160418,LH2_rq03
0.6424623115577889,0.4365365365365365,0.0015491404325205,LH2_rq03
0.6469849246231155,0.4363363363363363,0.0015388091383232,LH2_rq03
0.6515075376884422,0.4361361361361361,0.0015286209891452,LH2_rq03
0.6560301507537688,0.4359359359359359,0.0015185730246307,LH2_rq03
0.6605527638190954,0.4357357357357357,0.0015086623654983,LH2_rq03
0.6650753768844221,0.4355355355355355,0.0014988862107873,LH2_rq03
0.6695979899497487,0.4351351351351351,0.0014892418299601,LH2_rq03
0.6741206030150753,0.4349349349349349,0.0014797265756213,LH2_rq03
0.6786432160804019,0.4347347347347347,0.0014703378670074,LH2_rq03
0.6831658291457285,0.4345345345345345,0.0014610731910189,LH2_rq03
0.6876884422110552,0.4343343343343344,0.0014519301006668,LH2_rq03
0.6922110552763818,0.4341341341341341,0.0014429062129125,LH2_rq03
0.6967336683417085,0.4339339339339339,0.0014339992065931,LH2_rq03
