AR,Q_L,Q_b,Q_VL,Q_Vw,Q_tot,BOR
1.4,36245.66420473625,8551.431731130846,4.523949779755014,3840.188554111624,48641.80843975847,0.04323853488091426
1.45,36670.776299027515,8353.69962547389,4.344312139806955,3886.4353040243536,48915.25554066557,0.04348160640723704
1.5,37086.16175495166,8167.014952395356,4.17683620653487,3931.6872913628695,49189.04083491642,0.04372497859766529
1.6,37889.84962167529,7823.075740649682,3.873937089153068,4019.4197789767627,49736.219078390895,0.04421137412109144
1.7000000000000002,38660.49531876625,7513.1992963549665,3.607561640973849,4103.764678423971,50281.06685518615,0.04469569817607637
1.8,39401.285200629645,7232.290353171198,3.3717291593175736,4185.042445523759,50821.989728483924,0.045176533336620896
1.9000000000000001,40114.9409926565,6976.246047085525,3.1616656460850883,4263.527519672675,51357.876225060776,0.04565289159243664
2.0,40803.808127917306,6741.722303361018,2.9735217380555508,4339.456832070386,51887.96078508677,0.04612409243291352
2.1,41469.92375774834,6525.963797898649,2.804164199427863,4413.03652981046,52411.72824965688,0.04658967790624765
2.2,42115.06985438145,6326.678070625707,2.65102922925797,4484.44665541829,52928.8456096547,0.04704935193120948
2.3,42740.815174411386,6141.940893578814,2.511961968720094,4553.847673119187,53439.1157030781,0.04750293939302559
2.4,43348.54885177333,5970.12414726343,2.385193374508998,4621.380199516511,53942.43839192778,0.04795035121258007
2.5,43939.50749746567,5809.840160369054,2.269224910031241,4687.1701605552325,54438.78704329998,0.04839156368026232
2.6,44514.797313193034,5659.898262663494,2.162783885167479,4751.330842263837,54928.18920200554,0.04882660137873788
2.7,45075.41229548906,5519.270515704092,2.0647959535007754,4813.962664692746,55410.7102718394,0.04925552231403599
2.8,45622.24928863035,5387.064422395354,1.9743295070888047,4875.157848038916,55886.44588857171,0.049678411528043524
2.9,46156.12059117697,5262.501001316737,1.8905853389698133,4934.999491133882,56355.51166896656,0.05009537184719674
3.0,46677.76453656037,5144.897026664543,1.8128715443714483,4993.563276813589,56818.037711582874,0.05050651884857168
3.0999999999999996,47187.85444665606,5033.650532907222,1.7405874571517843,5050.918210923105,57274.16377794354,0.050911976832322584
3.2,47687.006249554215,4928.22890028323,1.6732070410437665,5107.127568845326,57724.035925723816,0.05131187559911487
3.3,48175.78499787461,4828.158996996721,1.6102666532668257,5162.24939649333,58167.803658017925,0.05170634806821228
3.4,48654.71047137597,4733.0189727664865,1.5513573351001633,5216.337088452183,58605.61788992974,0.05209552842457795
3.5,49124.26202002208,4642.43138761805,1.496123799051186,5269.440208001235,59037.62973944042,0.052479550873439924
