Geometric_AR,BOR_LF_0.50,BOR_LF_0.55,BOR_LF_0.60,BOR_LF_0.65,BOR_LF_0.70,BOR_LF_0.75,BOR_LF_0.80,BOR_LF_0.85,BOR_LF_0.90,BOR_LF_0.95,Thermal_AR_LF_0.50,Thermal_AR_LF_0.55,Thermal_AR_LF_0.60,Thermal_AR_LF_0.65,Thermal_AR_LF_0.70,Thermal_AR_LF_0.75,Thermal_AR_LF_0.80,Thermal_AR_LF_0.85,Thermal_AR_LF_0.90,Thermal_AR_LF_0.95
1.7353535353535354,0.009291441053381559,0.008478953244957961,0.007801294675380389,0.007227356461240472,0.006734917693476914,0.006307682790007508,0.005933429840388223,0.0056028124752409494,0.005308561111975166,0.0050449364382036035,0.5907050213788686,0.5919735648740487,0.5932342693747129,0.5944872073189226,0.5957324502549722,0.5969700688550088,0.5982001329284019,0.5994227114348701,0.6006378724973678,0.6018456834147384
1.7737373737373738,0.00927600069532199,0.008465205816725222,0.007788948120596084,0.007216186283301011,0.006724747642490709,0.0062983719879382526,0.005924863930031287,0.005594897372824139,0.005301218495474487,0.005038100423228991,0.5959860658793535,0.5972494013783172,0.5985048607060638,0.5997525172888138,0.6009924436429197,0.6022247113889152,0.6034493912653067,0.6046665531421088,0.6058762660341324,0.6070785981140292
1.8121212121212122,0.009261947655268951,0.008452715628206287,0.007777750524197322,0.007206073548986997,0.006715556693752436,0.006289972485083106,0.005917150077892865,0.005587782138353929,0.005294629431890886,0.005031976593360708,0.6011326304884362,0.6023906093248753,0.6036406780863368,0.6048829111459171,0.6061173819472513,0.6073441630189896,0.6085633259890006,0.6097749415983128,0.6109790797147973,0.612175809346598
1.8505050505050507,0.009249193333437883,0.008441402258596513,0.007767628278666343,0.007196950413494237,0.0067072819396881075,0.006282425650684613,0.0059102333934238326,0.0055814151795610875,0.005288745258947746,0.0050265189061685,0.6061497864568317,0.6074022760701135,0.6086468248102054,0.6098835079570182,0.6111123998419166,0.6123335738626122,0.6135471024977769,0.6147530573213819,0.6159515090167708,0.6171425273904686
1.888888888888889,0.009237656148402659,0.008431191661316782,0.0077585136139972696,0.007188754415449801,0.006699865467001654,0.0062756775110556304,0.0059040633481465335,0.0055757490060095215,0.005283521184932244,0.005021684982912274,0.6110423532476205,0.6122892358670688,0.6135281497616583,0.6147591710792645,0.6159823750006346,0.6171978357546924,0.6184056266335536,0.6196058200072585,0.6207984873382271,0.6219836991954425
1.9272727272727275,0.009227260861519431,0.008422015550262552,0.007750344035465622,0.007181427958273864,0.006693253875404184,0.006269678300691989,0.005898593355100204,0.005570739833540148,0.00527891591535875,0.005017435755085279,0.6158149139696306,0.6170560854107777,0.618289263070928,0.6195145239282696,0.6207319439757777,0.6219415982369259,0.6231435607810987,0.6243379047387089,0.6255247023160307,0.6267040248097512
1.9656565656565659,0.009217937977872367,0.008413810855585745,0.007743061825104116,0.007174917850321498,0.006687397850893098,0.006264382064270046,0.005893780395966596,0.005566347233567426,0.005274891321971124,0.005013735151046158,0.6204718296894924,0.6217071982519081,0.622934550629321,0.6241539645937565,0.6253655169144372,0.626569283373894,0.6277653387837666,0.6289537570003031,0.6301346109395617,0.6313079725923245
2.004040404040404,0.009209623213806719,0.008406519239975352,0.007736613598608638,0.007169174896159469,0.006682251786491069,0.006259746302917664,0.005889584689679973,0.005562533821398433,0.005271412148579865,0.005010549817528868,0.6250172527162653,0.6262467381736361,0.6274681875579697,0.6286816793998139,0.6298872912098109,0.6310850994952021,0.632275179776012,0.6334576066009198,0.634632453562827,0.6357997933141257
2.0424242424242425,0.009202257022555177,0.008400086667726672,0.00773094991060427,0.007164153532461592,0.006677773444392367,0.006255731659111066,0.0058859693972288,0.005559264978596304,0.005268445749034734,0.005007848871580024,0.6294551389436617,0.6306786716177235,0.6318941507174106,0.6331016554976135,0.6343012641766971,0.6354930539533907,0.636677101023349,0.6378534805953909,0.639022266907424,0.6401835332420618
2.080808080808081,0.009195784170692292,0.008394463019985426,0.007726024902218322,0.007159811502934031,0.006673923654332567,0.006252301635360078,0.005882900358116382,0.005556508605124103,0.005265961853307164,0.005005603679111358,0.6337892593269439,0.6350067792377138,0.6362162303367338,0.6374176925701702,0.6386112448315189,0.6397969649788743,0.6409749298518594,0.6421452152882255,0.6433078961401277,0.6444630462900832
2.1191919191919193,0.009190153359159972,0.008389601750496271,0.007721795985758116,0.007156109567471466,0.006670666043724113,0.006249422342525914,0.005880345854586318,0.005554234897604304,0.005263932358223976,0.005003787656792703,0.6380232105644495,0.639234666649946,0.6404380408337557,0.6416334137213421,0.6428208648498211,0.6440004727056021,0.6451723147416809,0.6463364673945929,0.6474930061010323,0.6486420053141474
