Geometric_AR,BOR_LF_0.05,BOR_LF_0.20,BOR_LF_0.35,BOR_LF_0.50,BOR_LF_0.65,BOR_LF_0.80,BOR_LF_0.95,Thermal_AR_LF_0.05,Thermal_AR_LF_0.20,Thermal_AR_LF_0.35,Thermal_AR_LF_0.50,Thermal_AR_LF_0.65,Thermal_AR_LF_0.80,Thermal_AR_LF_0.95
0.745945945945946,0.05376253828583977,0.013628348129486656,0.007894790217563563,0.005601149588627896,0.004365630120411135,0.0035924389826264003,0.0030617625742827004,0.729948510246899,0.7331766970833056,0.7363286163364011,0.7394069392431492,0.7424142137349613,0.7453528714713313,0.7482252343974419
0.7477477477477478,0.053770113206666914,0.013630412376183676,0.007896066981759153,0.005602110876355759,0.0043664205573723525,0.0035931208515830315,0.0030623675447803977,0.7304239730319053,0.7336485501188391,0.7367968964552905,0.7398716836663299,0.7428754599769424,0.7458106572553773,0.7486795975795237
0.7495495495495496,0.05377773216470272,0.013632487390482284,0.007897349760175865,0.005603076276138652,0.004367214081284931,0.003593805166962727,0.0030629745261644414,0.7308977650253866,0.7341187377383562,0.7372635166865285,0.7403347738701281,0.7433350577956115,0.7462668005286739,0.749132324269341
0.7513513513513513,0.05378539475820199,0.013634573072886624,0.007898638496497301,0.005604045748935582,0.00436801066241177,0.003594491904844399,0.0030635834984872323,0.7313698950179175,0.7345872687427141,0.7377284858392847,0.7407962186701557,0.7437930160112465,0.7467213101144795,0.7495834232915326
0.7531531531531531,0.05379310058942821,0.013636669324898043,0.007899933134972614,0.005605019256098243,0.00436881027131697,0.0035951810415503216,0.0030641944420013445,0.7318403717385171,0.7350541518708718,0.7381918126605078,0.7412560268194986,0.7442493433813141,0.7471741947729732,0.7500329034074065
0.7549549549549549,0.05380084926459927,0.013638776048999879,0.007901233620411952,0.005605996759367127,0.00436961287885973,0.003595872553642132,0.0030648073371620788,0.7323092038551868,0.735519395800433,0.7386535058354731,0.7417142070092714,0.7447040486010277,0.7476254632018164,0.7504807733155067
0.7567567567567568,0.0538086403938417,0.013640893148647582,0.00790253989817491,0.005606978220865977,0.004370418456195457,0.003596566417918945,0.003065422164623244,0.7327763999754422,0.7359830091481838,0.739113573988325,0.7421707678691628,0.745157140303899,0.7480751240367107,0.7509270416521736
0.7585585585585586,0.05381647359115005,0.013643020528257499,0.007903851914167759,0.00560796360309912,0.004371226974766884,0.0035972626114145756,0.00306603890523538,0.7332419686468405,0.7364450004706246,0.7395720256826148,0.7426257179679789,0.7456086270622851,0.7485231858519472,0.7513717169920999
0.7603603603603604,0.05382434847433781,0.013645158093195442,0.007905169614835339,0.005608952868945916,0.004372038406306511,0.0035979611113931,0.0030666575400407625,0.733705918357501,0.7369053782644961,0.7400288694218311,0.7430790658141788,0.7460585173879289,0.748969657160953,0.7518148078488793
0.7621621621621621,0.05383226466499269,0.013647305749763916,0.007906492947156396,0.005609945981656761,0.00437285272282828,0.0035986618953475213,0.0030672780502752905,0.7341682575366207,0.7373641509673,0.7404841136499258,0.7435308198564042,0.7465068197324932,0.749414546416829,0.7522563226755494
0.7639639639639639,0.05384022178843173,0.013649463405193019,0.007907821858634478,0.0056109429048456505,0.004373669896625465,0.0035993649409977735,0.003067900417362046,0.7346289945549852,0.7378213269578152,0.7409377667518339,0.7439809884840052,0.7469535424880906,0.7498578620128838,0.7526962698651298
0.7657657657657657,0.053848219473658254,0.01365163096762867,0.007909156297293496,0.00561194360249051,0.0043744899002694515,0.0036000702262872775,0.003068524622911961,0.7350881377254735,0.7382769145566064,0.7413898370539884,0.7444295800275582,0.7473986939878068,0.7502996122831613,0.7531346577511532
0.7675675675675676,0.05385625735331756,0.01365380834612162,0.007910496211672502,0.005612948038927756,0.004375312706604073,0.0036007777293785015,0.0030691506487199316,0.735545695303558,0.7387309220265301,0.7418403328248296,0.7448766027593813,0.7478422825062181,0.7507398055029633,0.7535714946081913
0.7693693693693694,0.053864335063654845,0.01365599545061702,0.0079118415508177,0.005613956178844526,0.00437613828874428,0.0036014874286527387,0.0030697784767655945,0.7360016754877987,0.7391833575732331,0.7422892622753093,0.7453220648940408,0.7482843162599048,0.7511784498893649,0.7540067886523764
0.7711711711711712,0.05387245224447379,0.013658192191943974,0.007913192264276225,0.005614967987279451,0.004376966620069922,0.003602199302707443,0.0030704080892062224,0.7364560864203336,0.7396342293456472,0.742736633559389,0.7457659745888562,0.7487248034079583,0.7516155536017274,0.7544405480419153
0.772972972972973,0.05388060853909393,0.013660398481806335,0.007914548302094038,0.00561598342961489,0.0043777976742260805,0.003602913330352564,0.0030710394683793885,0.7369089361873622,0.7400835454364781,0.7431824547745339,0.7462083399443964,0.7491637520524828,0.7520511247422028,0.7548727808775997
0.7747747747747747,0.05388880359431081,0.013662614232769044,0.007915909614805372,0.005617002471575261,0.004378631425120072,0.003603629490608551,0.0030716725967966374,0.737360232819626,0.74053131388269,0.7436267339622015,0.7466491690049732,0.7496011702390912,0.7524851713562347,0.7553034952033093
0.7765765765765766,0.05389703706035465,0.013664839358254133,0.007917276153429298,0.005618025079220823,0.00437946784691301,0.0036043477627031306,0.0030723074571451514,0.7378099842928827,0.7409775426659841,0.7440694791083243,0.7470884697591289,0.7500370659573983,0.7529177014330536,0.7557326990065119
0.7783783783783784,0.053905308590851186,0.01366707377252363,0.007918647869465056,0.005619051218946902,0.004380306914024135,0.003605068126071309,0.00307294403228342,0.7382581985283757,0.7414222397132726,0.7445106981437891,0.7475262501401179,0.7504714471415053,0.7533487229061671,0.7561604002187561
0.7801801801801802,0.05391361784278248,0.013669317390675562,0.0079200247148844,0.0056200808574767835,0.0043811486011225975,0.0036057905603492646,0.0030735823052413513,0.7387048833932991,0.7418654128971487,0.7449503989449093,0.747962518026385,0.7509043216704824,0.7537782436538444,0.7565866067161604
0.781981981981982,0.0539219644764487,0.013671570128632293,0.007921406642127482,0.005621113961859936,0.004381992883126906,0.003606515045375791,0.0030742222592156088,0.7391500467012587,0.7423070700363505,0.7453885893338948,0.7483972812420376,0.7513356973688445,0.754206271499597,0.7570113263198965
0.7837837837837838,0.05393034815542841,0.013673831903128764,0.007922793604096534,0.005622150499466905,0.0043828397352012605,0.003607241561186747,0.003074863877567613,0.7395936962127263,0.7427472188962216,0.7458252770793149,0.7488305475573137,0.7517655820070229,0.7546328142126527,0.7574345667966671
0.7855855855855856,0.05393876854654145,0.013676102631707265,0.007924185554151753,0.005623190437986203,0.00438368913275311,0.0036079700880148335,0.003075507143825873,0.7400358396354917,0.7431858671891646,0.7462604698965574,0.7492623246890439,0.7521939833018312,0.7550578795084264,0.75785633585918
0.7873873873873873,0.05394722531981333,0.013678382232706232,0.00792558244610464,0.005624233745421758,0.004384541051430602,0.0036087006062867077,0.003076152041678437,0.7404764846251075,0.7436230225750923,0.7466941754482829,0.7496926203011098,0.7526209089169273,0.7554814750489842,0.7582766411666155
0.7891891891891892,0.05395571814843725,0.013680670625249358,0.007926984234214896,0.005625280390087917,0.004385395467117692,0.003609433096620984,0.0030767985549775556,0.7409156387853328,0.744058692661874,0.7471264013448745,0.7501214420048979,0.7530463664632704,0.7559036084435048,0.7586954903250909
0.790990990990991,0.05396424670873712,0.01368296772923927,0.00792839087318209,0.0056263303406053344,0.004386252355935816,0.0036101675398244604,0.0030774466677297996,0.7413533096685687,0.7444928850057759,0.7475571551448833,0.7505487973597477,0.753470363499573,0.7563242872487344,0.7591128908881187
0.7927927927927928,0.053972810680134264,0.013685273465348091,0.007929802318143109,0.005627383565899424,0.004387111694235335,0.0036109039168931156,0.003078096364099725,0.741789504776292,0.7449256071118984,0.7479864443554679,0.7509746938733958,0.7538929075327484,0.7567435189694373,0.7595288503570611
0.7945945945945946,0.05398140974511001,0.01368758775500789,0.007931218524667272,0.005628440035194804,0.0043879734585985375,0.0036116422090064493,0.003078747628408429,0.7422242315594839,0.7453568664346077,0.7484142764328313,0.7513991390024155,0.7543140060183539,0.7571613110588428,0.7599433761815781
0.7963963963963964,0.05399004358917192,0.013689910520402693,0.007932639448750223,0.005629499718013409,0.004388837625833086,0.0036123823975275915,0.003079400445127667,0.7426574974190534,0.7457866703779651,0.7488406587826522,0.7518221401526525,0.754733666361029,0.7575776709190863,0.7603564757600739
0.7981981981981983,0.05399871190081906,0.013692241684458262,0.00793406504680938,0.0056305625841711615,0.004389704172971354,0.00361312446400075,0.0030800547988835136,0.743089309706258,0.7462150262961487,0.7492655987605119,0.7522437046796544,0.7551518959149294,0.7579926059016464,0.7607681564401352
0.8,0.05400741437150969,0.013694581170837883,0.007935495275678273,0.005631628603773531,0.004390573077267312,0.003613868390149655,0.0030807106744485946,0.7435196757231183,0.746641941493875,0.7496891036723179,0.7526638398890981,0.7555687019841562,0.7584061233077779,0.761178425518968
0.8018018018018018,0.05401615069562615,0.013696928903928485,0.007936930092604766,0.005632697747212423,0.00439144431619376,0.0036146141578732305,0.0030813680567439716,0.7439486027228309,0.7470674232268116,0.7501111807747217,0.7530825530372105,0.7559840918231814,0.7588182303889388,0.7615872902438278
0.8036036036036036,0.05402492057044295,0.013699284808836865,0.007938369455243732,0.005633769985162407,0.004392317867440654,0.0036153617492459267,0.003082026930840809,0.7443760979101749,0.7474914787019906,0.7505318372755339,0.7534998513311878,0.756398072637269,0.759228934347216,0.7619947578124471
