Time (s),0,1,2,3,4,5,6,7,8,9
583200.0,88.05394995211066,88.11779776908135,88.18160596169638,88.24533809090235,88.30888919246505,88.37195887730736,88.43368364799143,88.49158796953783,88.53856495219351,88.55422394641191
584400.0,88.05394995211066,88.11779776574382,88.18160597223088,88.24533806721742,88.30888923701572,88.37195880460452,88.43368374970912,88.49158785697742,88.53856501574872,88.55422406867237
585600.0,88.05394995211066,88.1177977093821,88.18160615013086,88.2453376672429,88.30888998935598,88.37195757685186,88.43368546744341,88.49158595613785,88.53856608902505,88.55422613332067
586800.0,88.05394995211066,88.11779777534474,88.18160594192653,88.24533813535102,88.30888910885845,88.37195901374584,88.43368345710196,88.49158818077547,88.53856483292186,88.55422371697054
588000.0,88.05394995211066,88.117797737307,88.18160606198876,88.24533786541384,88.30888961660226,88.37195818515286,88.43368461637671,88.49158689792577,88.53856555726078,88.5542251103723
589200.0,88.05394995211066,88.11779778064731,88.18160592518933,88.24533817298158,88.30888903807657,88.37195912925544,88.43368329549395,88.49158835961036,88.53856473194591,88.55422352272429
590400.0,88.05394995211066,88.11779774358831,88.18160604216277,88.24533790998846,88.30888953275876,88.3719583219781,88.43368442494616,88.49158710976214,88.53856543765086,88.55422488028024
591600.0,88.05394995211066,88.11779781978818,88.18160580164547,88.24533845074667,88.30888851560861,88.37195998187686,88.43368210260132,88.49158967966184,88.53856398660143,88.55422208891447
592800.0,88.05394995211066,88.11779775690734,88.18160600012249,88.24533800450844,88.30888935496937,88.37195861211467,88.43368401901938,88.49158755895944,88.53856518401952,88.55422439237276
594000.0,88.05394995211066,88.117797782966,88.1816059178708,88.24533818943567,88.3088890071268,88.37195917976273,88.4336832248298,88.49158843780721,88.5385646877932,88.55422343778837
595200.0,88.05394995211066,88.11779781227325,88.18160582536525,88.24533839741719,88.30888861592005,88.37195981817744,88.43368233163119,88.49158942621783,88.53856412970428,88.55422236419962
596400.0,88.05394995211066,88.11779774597592,88.1816060346263,88.24533792693285,88.3088895008869,88.37195837399024,88.43368435217634,88.49158719028911,88.53856539218275,88.55422479281383
597600.0,88.05394995211066,88.11779778486843,88.18160591186604,88.2453382029363,88.30888898173266,88.3719592212036,88.43368316685032,88.49158850196703,88.53856465156655,88.55422336809956
598800.0,88.05394995211066,88.11779770312677,88.18160616987538,88.24533762285091,88.30889007285568,88.37195744058825,88.43368565808781,88.49158574517166,88.5385662081433,88.55422636246702
600000.0,88.05394995211066,88.11779777719062,88.18160593610015,88.24533814845054,88.30888908421854,88.37195905395595,88.43368340084439,88.49158824303,88.53856479777085,88.554223649351
601200.0,88.05394995211066,88.11779773995326,88.1816060536363,88.24533788419272,88.30888958127967,88.37195824279631,88.43368453572843,88.49158698717073,88.53856550687,88.55422501343624
602400.0,88.05394995211066,88.11779779420787,88.18160588238705,88.2453382692145,88.3088888570653,88.37195942464972,88.4336828822113,88.49158881694775,88.53856447371801,88.5542230259746
603600.0,88.05394995211066,88.11779776681789,88.18160596884066,88.24533807483968,88.30888922267849,88.37195882800158,88.43368371697453,88.49158789320134,88.53856499529556,88.55422402932676
604800.0,88.05394995211066,88.11779777309401,88.18160594903081,88.24533811937835,88.30888913890254,88.37195896471651,88.43368352569831,88.49158810486708,88.53856487578207,88.55422379942021
606000.0,88.05394995211066,88.11779781071851,88.18160583027279,88.24533838638342,88.30888863667411,88.37195978430867,88.43368237901657,88.4915893737815,88.53856415931146,88.5542224211546
607200.0,88.05394995211066,88.11779773787096,88.18160606020895,88.24533786941511,88.3088896090761,88.3719581974349,88.43368459919297,88.49158691694113,88.53856554652415,88.5542250897183
608400.0,88.05394995211066,88.11779779286307,88.18160588663159,88.24533825967141,88.30888887501551,88.37195939535668,88.4336829231947,88.49158877159562,88.5385644993254,88.55422307523516
609600.0,88.05394995211066,88.11779771608566,88.18160612897185,88.24533771481465,88.30888989987494,88.37195772287731,88.43368526314073,88.49158618221863,88.5385659613723,88.5542258877567
610800.0,88.05394995211066,88.11779778056143,88.18160592546059,88.24533817237163,88.30888903922383,88.37195912738346,88.43368329811284,88.49158835671238,88.53856473358195,88.55422352587163
612000.0,88.05394995211066,88.11779774324525,88.18160604324558,88.24533790755406,88.30888953733805,88.37195831450502,88.43368443540157,88.49158709819223,88.53856544418373,88.55422489284737
613200.0,88.05394995211066,88.11779774062288,88.18160605152265,88.24533788894479,88.30888957234136,88.37195825738266,88.43368451532096,88.49158700975366,88.53856549411911,88.55422498890741
614400.0,88.05394995211066,88.11779776000888,88.18160599033259,88.24533802651922,88.30888931356785,88.3719586796783,88.43368392449196,88.49158766356324,88.53856512495675,88.55422427875446
615600.0,88.05394995211066,88.11779776744804,88.18160596685144,88.24533807931228,88.30888921426585,88.37195884173022,88.43368369776687,88.49158791445652,88.53856498329421,88.55422400623999
616800.0,88.05394995211066,88.11779778319762,88.18160591713975,88.24533819107943,88.30888900403494,88.37195918480873,88.43368321776993,88.49158844561957,88.53856468338206,88.5542234293028
618000.0,88.05394995211066,88.11779775539407,88.18160600489881,88.24533799376981,88.30888937516845,88.37195857915162,88.4336840651377,88.49158750792505,88.53856521283507,88.55422444780497
619200.0,88.05394995211066,88.11779783638099,88.18160574927204,88.24533856849852,88.30888829412078,88.37196034332541,88.4336815969028,88.49159023926613,88.5385636706306,88.55422148108534
620400.0,88.05394995211066,88.1177977364749,88.18160606461554,88.24533785950761,88.30888962771185,88.37195816702321,88.43368464174154,88.49158686985704,88.53856557310914,88.55422514085976
621600.0,88.05394995211066,88.11779779254745,88.18160588762802,88.24533825743121,88.30888887922892,88.37195938848123,88.43368293281404,88.49158876095099,88.53856450533567,88.55422308679711
622800.0,88.05394995211066,88.11779777343268,88.18160594796171,88.24533812178224,88.308889134381,88.37195897209541,88.43368351537448,88.49158811629137,88.53856486933164,88.5542237870116
624000.0,88.05394995211066,88.11779776320832,88.1816059802336,88.24533804922484,88.30888927085945,88.37195874937476,88.4336838269805,88.49158777146909,88.53856506402968,88.55422416154974
625200.0,88.05394995211066,88.11779776763018,88.18160596627675,88.2453380806042,88.30888921183562,88.37195884569627,88.43368369221822,88.49158792059671,88.5385649798272,88.55422399957058
626400.0,88.05394995211066,88.11779774004316,88.18160605335271,88.24533788483026,88.30888958008066,88.37195824475279,88.43368453299114,88.49158699019986,88.53856550515977,88.5542250101463
627600.0,88.05394995211066,88.11779778986977,88.18160589607994,88.24533823842852,88.30888891497263,88.3719593301505,88.43368301442389,88.49158867064166,88.53856455632727,88.55422318488907
628800.0,88.05394995211066,88.11779774321728,88.18160604333364,88.24533790735613,88.30888953771019,88.37195831389798,88.43368443625079,88.49158709725246,88.53856544471444,88.55422489386831
630000.0,88.05394995211066,88.1177978224846,88.1816057931343,88.2453384698826,88.30888847961462,88.3719600406158,88.43368202042018,88.49158977060306,88.5385639352532,88.55422199013647
631200.0,88.05394995211066,88.11779774076969,88.18160605105923,88.24533788998669,88.30888957038151,88.37195826058112,88.43368451084588,88.49158701470593,88.53856549132277,88.55422498352834
632400.0,88.05394995211066,88.11779779099902,88.1816058925154,88.24533824644267,88.30888889989835,88.37195935475032,88.4336829800066,88.49158870872789,88.53856453482263,88.55422314352082
633600.0,88.05394995211066,88.11779777877132,88.18160593111087,88.2453381596681,88.30888906311883,88.37195908838882,88.43368335266985,88.49158829633986,88.53856476767041,88.55422359144717
634800.0,88.05394995211066,88.11779775891138,88.18160599379678,88.24533801873083,88.30888932821748,88.3719586557712,88.43368395794027,88.49158762654946,88.53856514585593,88.55422431895795
636000.0,88.05394995211066,88.11779777622695,88.18160593914195,88.24533814161177,88.30888909708223,88.37195903296359,88.43368343021466,88.49158821052889,88.53856481612209,88.55422368465302
637200.0,88.05394995211066,88.11779769706521,88.18160618900824,88.24533757983403,88.30889015376954,88.3719573085437,88.43368584283004,88.49158554073651,88.5385663235741,88.55422658451982
638400.0,88.05394995211066,88.11779777929715,88.18160592945112,88.24533816339967,88.30888905609986,88.37195909984315,88.43368333664417,88.49158831407375,88.53856475765718,88.55422357218485
639600.0,88.05394995211066,88.11779773317082,88.18160607504441,88.24533783606032,88.3088896718157,88.37195809504937,88.43368474243943,88.4915867584251,88.53856563602741,88.55422526189476
640800.0,88.05394995211066,88.11779776867807,88.18160596296893,88.24533808804132,88.30888919784671,88.37195886852489,88.433683660279,88.49158795594052,88.53856495987088,88.55422396118092
642000.0,88.05394995211066,88.11779774658575,88.18160603270154,88.24533793126024,88.30888949274727,88.37195838727322,88.43368433359257,88.49158721085377,88.53856538057131,88.55422477047708
643200.0,88.05394995211066,88.11779780583548,88.1816058456855,88.24533835173094,88.30888870185414,88.37195967794091,88.43368252783434,88.49158920910024,88.53856425229594,88.55422260002774
644400.0,88.05394995211066,88.11779776892718,88.181605962183,88.24533808980817,88.30888919452325,88.37195887394846,88.43368365269087,88.4915879643375,88.53856495512981,88.55422395206051
645600.0,88.05394995211066,88.11779777456091,88.18160594440046,88.24533812978885,88.30888911932078,88.37195899667239,88.43368348098934,88.49158815434183,88.53856484784711,88.55422374568211
646800.0,88.05394995211066,88.11779782968027,88.1816057704219,88.24533852094696,88.3088883835638,88.37196019736258,88.43368180111752,88.49159001328286,88.53856379822824,88.55422172654326
648000.0,88.05394995211066,88.11779773697839,88.18160606302594,88.2453378630817,88.30888962098909,88.37195817799389,88.4336846263928,88.49158688684192,88.53856556351907,88.55422512241135
649200.0,88.05394995211066,88.11779779011543,88.18160589530433,88.24533824017234,88.30888891169242,88.3719593355035,88.43368300693449,88.49158867892952,88.5385645516478,88.55422317588712
650400.0,88.05394995211066,88.11779772631594,88.18160609668111,88.2453377874143,88.30888976331741,88.37195794572654,88.43368495135547,88.491586527239,88.5385657665626,88.5542255130037
651600.0,88.05394995211066,88.11779777415573,88.1816059456794,88.24533812691342,88.30888912472942,88.37195898784582,88.43368349333838,88.49158814067644,88.53856485556307,88.55422376052518
652800.0,88.05394995211066,88.11779774854236,88.18160602652586,88.24533794514524,88.30888946662984,88.37195842989465,88.43368427396123,88.49158727684164,88.53856534331246,88.55422469880266
654000.0,88.05394995211066,88.11779777446344,88.18160594470837,88.24533812909672,88.30888912062252,88.37195899454788,88.43368348396154,88.49158815105285,88.53856484970424,88.55422374925463
655200.0,88.05394995211066,88.11779777927728,88.18160592951398,88.24533816325841,88.30888905636556,88.37195909940958,88.43368333725077,88.49158831340249,88.53856475803629,88.55422357291413
656400.0,88.05394995211066,88.11779776171001,88.18160598496324,88.24533803859117,88.30888929086086,88.371958716734,88.43368387264778,88.4915877209338,88.53856509256357,88.55422421644008
657600.0,88.05394995211066,88.11779782257783,88.18160579283992,88.24533847054464,88.30888847836914,88.37196004264864,88.43368201757605,88.49158977375058,88.53856393347598,88.5542219867177
658800.0,88.05394995211066,88.11779773054752,88.1816060833245,88.24533781744418,88.30888970683209,88.37195803790584,88.43368482238836,88.49158666995399,88.53856568598106,88.55422535798999
660000.0,88.05394995211066,88.1177977956422,88.18160587785964,88.24533827939335,88.30888883791916,88.37195945589468,88.43368283849692,88.49158886532204,88.5385644464045,88.55422297343185
661200.0,88.05394995211066,88.11779773836234,88.1816060586578,88.24533787290272,88.30888960251589,88.37195820814078,88.4336845842144,88.49158693351649,88.53856553716507,88.55422507171448
662400.0,88.05394995211066,88.11779777467018,88.18160594405558,88.24533813056432,88.30888911786222,88.37195899905241,88.43368347765956,88.49158815802654,88.53856484576669,88.55422374168
663600.0,88.05394995211066,88.11779775515117,88.18160600566549,88.24533799204598,88.3088893784111,88.3719585738599,88.43368407254104,88.49158749973262,88.53856521746096,88.55422445670368
664800.0,88.05394995211066,88.1177977180985,88.18160612261848,88.24533772909928,88.30888987300557,88.37195776672581,88.43368520179297,88.491586250106,88.53856592304089,88.55422581401908
666000.0,88.05394995211066,88.11779776857502,88.18160596329457,88.24533808730911,88.30888919922386,88.37195886627742,88.43368366342327,88.49158795246102,88.53856496183572,88.5542239649605
667200.0,88.05394995211066,88.11779774859967,88.1816060263449,88.24533794555211,88.30888946586454,88.37195843114353,88.43368427221391,88.49158727877519,88.53856534222072,88.55422469670249
668400.0,88.05394995211066,88.11779778215184,88.18160592044059,88.24533818365812,88.30888901799422,88.37195916202805,88.43368324964221,88.49158841034986,88.53856470329657,88.55422346761205
669600.0,88.05394995211066,88.11779774779939,88.18160602887038,88.24533793987426,88.30888947654448,88.37195841371494,88.4336842965981,88.49158725179187,88.53856535745639,88.55422472601113
670800.0,88.05394995211066,88.11779783180172,88.18160576372544,88.24533853600265,88.3088883552449,88.37196024357596,88.43368173646168,88.49159008483049,88.53856375783013,88.55422164882988
672000.0,88.05394995211066,88.11779774800995,88.1816060282061,88.24533794136771,88.30888947373516,88.37195841829943,88.43368429018393,88.49158725888971,88.53856535344858,88.55422471830143
673200.0,88.05394995211066,88.11779778808467,88.1816059017142,88.24533822576088,88.30888893880034,88.37195929126548,88.43368306882753,88.4915886104387,88.53856459031982,88.55422325028015
674400.0,88.05394995211066,88.11779780157119,88.1816058591454,88.24533832146885,88.30888875877645,88.37195958504847,88.4336826577992,88.49158906528145,88.53856433350077,88.55422275624046
675600.0,88.05394995211066,88.11779775296695,88.18160601255961,88.24533797654604,88.30888940756587,88.37195852628176,88.43368413910721,88.49158742607055,88.53856525905283,88.55422453671345
676800.0,88.05394995211066,88.1177977782222,88.18160593284409,88.24533815577124,88.30888907044866,88.3719590764273,88.43368336940505,88.49158827782063,88.5385647781269,88.55422361156221
678000.0,88.05394995211066,88.11779772683177,88.1816060950529,88.24533779107526,88.30888975643111,88.37195795696455,88.43368493563237,88.49158654463827,88.5385657567383,88.5542254941049
679200.0,88.05394995211066,88.11779778647455,88.18160590679616,88.24533821433519,88.30888896029174,88.37195925619339,88.43368311789645,88.49158855613916,88.53856462097917,88.5542233092591
680400.0,88.05394995211066,88.11779774037596,88.18160605230185,88.24533788719289,88.30888957563647,88.3719582520056,88.43368452284378,88.49158700142884,88.53856549881964,88.5542249979498
681600.0,88.05394995211066,88.11779781353106,88.18160582139528,88.24533840634285,88.30888859913114,88.37195984557529,88.43368229329951,88.49158946863557,88.538564105754,88.55422231812672
682800.0,88.05394995211066,88.11779775555367,88.18160600439505,88.2453379949023,88.30888937303845,88.3719585826276,88.43368406027437,88.49158751330681,88.53856520979646,88.55422444195958
684000.0,88.05394995211066,88.11779778219164,88.18160592031504,88.24533818394046,88.3088890174633,88.37195916289471,88.43368324842949,88.49158841169185,88.53856470253884,88.55422346615438
685200.0,88.05394995211066,88.11779780230849,88.1816058568182,88.2453383267011,88.30888874893475,88.37195960110944,88.43368263532851,88.49158909014749,88.53856431946058,88.55422272923148
686400.0,88.05394995211066,88.11779774639936,88.18160603328984,88.24533792993793,88.30888949523442,88.37195838321452,88.43368433927081,88.49158720457035,88.53856538411927,88.55422477730217
687600.0,88.05394995211066,88.11779778655986,88.18160590652705,88.24533821494015,88.30888895915382,88.37195925805042,88.43368311529834,88.4915885590143,88.53856461935584,88.55422330613625
688800.0,88.05394995211066,88.1177977033347,88.18160616921905,88.2453376243265,88.30889007008034,88.37195744511705,88.43368565175207,88.49158575218252,88.538566204185,88.55422635485242
690000.0,88.05394995211066,88.1177977806119,88.18160592530123,88.24533817273,88.30888903854978,88.3719591284834,88.43368329657395,88.49158835841537,88.53856473262061,88.5542235240223
691200.0,88.05394995211066,88.11779773724656,88.18160606217972,88.24533786498426,88.3088896174103,88.37195818383434,88.43368461822138,88.49158689588452,88.53856555841338,88.5542251125896
692400.0,88.05394995211066,88.11779774956584,88.18160602329513,88.24533795240906,88.30888945296687,88.37195845219141,88.4336842427662,88.49158731136205,88.53856532382122,88.55422466130759
693600.0,88.05394995211066,88.11779775385673,88.18160600975139,88.24533798285954,88.30888939569041,88.37195854566144,88.43368411199334,88.49158745607481,88.53856524211163,88.55422450412387
694800.0,88.05394995211066,88.11779778401804,88.18160591455009,88.24533819690197,88.30888899308297,88.37195920268101,88.4336831927651,88.49158847328997,88.53856466775862,88.55422339924819
696000.0,88.05394995211066,88.11779777873522,88.18160593122487,88.24533815941172,88.3088890636009,88.37195908760206,88.43368335377065,88.49158829512172,88.53856476835833,88.55422359277051
697200.0,88.05394995211066,88.11779776364853,88.18160597884473,88.24533805234738,88.30888926498575,88.37195875895989,88.43368381357003,88.49158778630917,88.53856505565045,88.5542241454309
698400.0,88.05394995211066,88.11779783960947,88.18160573908152,88.24533859141013,88.30888825102464,88.37196041365476,88.43368149850548,88.4915903481527,88.53856360914978,88.55422136281548
699600.0,88.05394995211066,88.11779773339886,88.18160607432436,88.24533783767932,88.30888966877015,88.37195810001963,88.43368473548568,88.49158676612004,88.53856563168273,88.55422525353698
700800.0,88.05394995211066,88.11779779251623,88.18160588772632,88.24533825721021,88.30888887964477,88.37195938780225,88.43368293376422,88.49158875989946,88.53856450592968,88.55422308793977
702000.0,88.05394995211066,88.11779774419799,88.18160604023817,88.24533791431584,88.30888952461913,88.37195833526121,88.43368440636176,88.49158713032759,88.53856542603916,88.55422485794308
703200.0,88.05394995211066,88.11779774919611,88.18160602446198,88.24533794978571,88.30888945790136,88.37195844413874,88.43368425403258,88.49158729889454,88.53856533086085,88.55422467484966
704400.0,88.05394995211066,88.1177977612881,88.18160598629491,88.24533803559707,88.30888929649272,88.37195870754326,88.43368388550641,88.49158770670456,88.53856510059788,88.55422423189567
705600.0,88.05394995211066,88.11779776497858,88.18160597464644,88.24533806178638,88.30888924723136,88.3719587879335,88.43368377303348,88.49158783116678,88.53856503032235,88.55422409670753
706800.0,88.05394995211066,88.11779778612893,88.18160590788722,88.24533821188186,88.30888896490636,88.37195924866289,88.43368312843224,88.49158854448054,88.5385646275621,88.55422332192268
708000.0,88.05394995211066,88.11779775096547,88.181606018877,88.24533796234242,88.30888943428252,88.37195848268271,88.43368420010621,88.49158735856946,88.53856529716623,88.5542246100318
709200.0,88.05394995211066,88.11779782762528,88.18160577690828,88.24533850636335,88.3088884109955,88.3719601525964,88.43368186374944,88.49158994397449,88.53856383736206,88.55422180182458
710400.0,88.05394995211066,88.11779773401322,88.18160607238548,88.24533784203871,88.30888966057012,88.3719581134013,88.43368471676348,88.49158678683806,88.53856561998457,88.55422523103339
711600.0,88.05394995211066,88.11779779406244,88.18160588284623,88.245338268182,88.30888885900738,88.37195942148044,88.43368288664533,88.49158881204106,88.53856447648882,88.55422303130472
712800.0,88.05394995211066,88.11779776356947,88.18160597909394,88.24533805178706,88.30888926603997,88.37195875723964,88.4336838159768,88.49158778364576,88.53856505715429,88.55422414832377
714000.0,88.05394995211066,88.11779776599468,88.18160597143888,88.2453380689982,88.30888923366606,88.37195881007094,88.43368374206122,88.4915878654405,88.53856501097039,88.55422405948032
715200.0,88.05394995211066,88.11779776727704,88.1816059673915,88.24533807809776,88.30888921655018,88.37195883800251,88.4336837029824,88.49158790868508,88.53856498655306,88.55422401250905
716400.0,88.05394995211066,88.11779769791306,88.18160618633178,88.24533758585176,88.30889014245055,88.3719573270148,88.43368581698785,88.49158556933311,88.53856630742779,88.5542265534594
717600.0,88.05394995211066,88.11779777487448,88.18160594341083,88.24533813201384,88.30888911513576,88.37195900350187,88.4336834714341,88.49158816491564,88.5385648418769,88.55422373419731
718800.0,88.05394995211066,88.11779773679874,88.181606063593,88.24533786180717,88.30888962338632,88.3719581740822,88.4336846318653,88.49158688078617,88.53856556693839,88.5542251289891
720000.0,88.05394995211066,88.11779777342701,88.18160594797939,88.24533812174249,88.30888913445588,88.37195897197314,88.43368351554571,88.49158811610194,88.5385648694386,88.5542237872175
721200.0,88.05394995211066,88.117797745706,88.18160603547811,88.245337925018,88.30888950448858,88.37195836811286,88.43368436039937,88.49158718118943,88.5385653973209,88.55422480269803
722400.0,88.05394995211066,88.11779781990619,88.18160580127277,88.24533845158453,88.30888851403306,88.37195998444768,88.4336820990048,88.49158968364145,88.53856398435461,88.55422208459237
723600.0,88.05394995211066,88.11779776124449,88.18160598643237,88.24533803528806,88.30888929707397,88.37195870659488,88.4336838868333,88.49158770523626,88.5385651014269,88.55422423349047
724800.0,88.05394995211066,88.11779778084912,88.18160592455251,88.24533817441316,88.30888903538384,88.37195913364984,88.43368328934577,88.49158836641408,88.53856472810433,88.55422351533443
726000.0,88.05394995211066,88.11779778447064,88.18160591312146,88.24533820011389,88.30888898704141,88.37195921254039,88.43368317897095,88.49158848855446,88.53856465913985,88.55422338266831
727200.0,88.05394995211066,88.11779770368302,88.18160616811954,88.24533762679845,88.30889006543103,88.37195745270388,88.43368564113771,88.49158576392821,88.53856619755292,88.5542263420945
728400.0,88.05394995211066,88.11779778265154,88.1816059188632,88.24533818720461,88.3088890113235,88.37195917291427,88.43368323441132,88.49158842720435,88.53856469378006,88.55422344930527
729600.0,88.05394995211066,88.11779773171916,88.18160607962648,88.24533782575863,88.30888969119218,88.3719580634291,88.4336847866788,88.4915867094699,88.53856566366916,88.55422531506893
730800.0,88.05394995211066,88.11779777743027,88.18160593534392,88.24533815015079,88.30888908102052,88.37195905917498,88.43368339354235,88.49158825111029,88.53856479320858,88.5542236405746
732000.0,88.05394995211066,88.11779774445603,88.18160603942356,88.24533791614746,88.30888952117378,88.37195834088385,88.43368439849523,88.49158713903267,88.53856542112386,88.55422484848755
733200.0,88.05394995211066,88.11779780025893,88.18160586328753,88.2453383121561,88.3088887762937,88.37195955646183,88.43368269779447,88.49158902102288,88.53856435849073,88.55422280431337
734400.0,88.05394995211066,88.11779776836077,88.18160596397067,88.24533808578902,88.30888920208314,88.37195886161143,88.4336836699515,88.49158794523693,88.53856496591465,88.55422397280722
735600.0,88.05394995211066,88.11779777302512,88.18160594924828,88.24533811888955,88.30888913982187,88.37195896321619,88.4336835277975,88.4915881025442,88.53856487709378,88.55422380194364
736800.0,88.05394995211066,88.1177978186188,88.18160580533618,88.24533844244891,88.30888853121654,88.37195995640633,88.43368213823673,88.49158964022774,88.5385640088674,88.55422213174724
738000.0,88.05394995211066,88.11779773692636,88.18160606319036,88.24533786271202,88.3088896216847,88.37195817685898,88.43368462798047,88.49158688508494,88.53856556451113,88.5542251243198
739200.0,88.05394995211066,88.1177977919571,88.18160588949124,88.24533825324194,88.30888888710946,88.37195937562038,88.43368295080775,88.49158874103912,88.53856451657866,88.5542231084251
740400.0,88.05394995211066,88.11779772003257,88.18160611651379,88.24533774282446,88.3088898471892,88.37195780885588,88.4336851428493,88.49158631533301,88.53856588621156,88.55422574317102
741600.0,88.05394995211066,88.11779777778276,88.18160593423124,88.24533815265244,88.30888907631494,88.37195906685395,88.43368338279926,88.49158826299873,88.53856478649595,88.55422362766163
742800.0,88.05394995211066,88.11779774582276,88.18160603510974,88.24533792584639,88.30888950293044,88.3719583706553,88.43368435684229,88.49158718512577,88.53856539509823,88.55422479842235
744000.0,88.05394995211066,88.11779772768287,88.18160609236654,88.24533779711506,88.30888974507023,88.37195797550477,88.43368490969266,88.49158657334333,88.53856574053066,88.55422546292637
745200.0,88.05394995211066,88.11779776143398,88.18160598583435,88.24533803663272,88.30888929454461,88.37195871072251,88.43368388105839,88.49158771162674,88.53856509781852,88.55422422654905
746400.0,88.05394995211066,88.11779776470961,88.18160597549527,88.24533805987807,88.30888925082093,88.3719587820758,88.43368378122867,88.49158782209794,88.53856503544284,88.55422410655775
747600.0,88.05394995211066,88.11779778107372,88.18160592384352,88.24533817600737,88.30888903238504,88.3719591385437,88.43368328249883,88.49158837399078,88.53856472382623,88.55422350710464
748800.0,88.05394995211066,88.11779775528807,88.18160600523323,88.245337993018,88.30888937658271,88.37195857684338,88.43368406836704,88.49158750435156,88.5385652148529,88.55422445168666
750000.0,88.05394995211066,88.11779784126007,88.18160573387128,88.24533860312413,88.30888822899115,88.37196044961152,88.43368144819884,88.4915904038215,88.53856357771737,88.55422130234926
751200.0,88.05394995211066,88.11779774047052,88.18160605200347,88.24533788786363,88.30888957437504,88.37195825406378,88.43368451996413,88.49158700461554,88.53856549702034,88.55422499448858
752400.0,88.05394995211066,88.11779779084618,88.1816058929979,88.24533824535803,88.30888890193835,88.3719593514212,88.43368298466417,88.49158870357375,88.53856453773278,88.55422314911911
753600.0,88.05394995211066,88.11779775947383,88.18160599202155,88.24533802272178,88.3088893207107,88.37195866802179,88.43368394080038,88.49158764551636,88.53856513514668,88.55422429835679
754800.0,88.05394995211066,88.11779772788393,88.18160609173191,88.24533779854183,88.30888974238646,88.37195797988439,88.43368490356535,88.49158658012364,88.53856573670213,88.55422545556164
756000.0,88.05394995211066,88.11779777075937,88.18160595639968,88.24533810281095,88.30888917006543,88.37195891386143,88.43368359684908,88.49158802613188,88.53856492023867,88.55422388494095
757200.0,88.05394995211066,88.11779774740681,88.18160603010992,88.2453379370873,88.30888948178668,88.37195840516009,88.43368430856702,88.49158723854691,88.53856536493488,88.55422474039753
758400.0,88.05394995211066,88.11779778756663,88.18160590334944,88.24533822208436,88.30888894571582,88.3719592799801,88.43368308461655,88.49158859296683,88.53856460018508,88.55422326925785
759600.0,88.05394995211066,88.11779774333309,88.18160604296853,88.2453379081769,88.30888953616646,88.37195831641706,88.4336844327263,88.49158710115283,88.53856544251208,88.5542248896318
760800.0,88.05394995211066,88.11779782426002,88.18160578753029,88.24533848248224,88.30888845591498,88.37196007929177,88.43368196630904,88.49158983048234,88.53856390144338,88.55422192509705
762000.0,88.05394995211066,88.11779774524145,88.1816060369448,88.24533792172038,88.30888951069129,88.3719583579902,88.43368437456195,88.49158716551719,88.53856540616987,88.55422481972074
763200.0,88.05394995211066,88.11779778894144,88.18160589900997,88.24533823184086,88.30888892736412,88.37195930992837,88.4336830427164,88.49158863933327,88.53856457400522,88.55422321889588
764400.0,88.05394995211066,88.11779778943237,88.18160589746034,88.2453382353249,88.30888892081059,88.37195932062315,88.43368302775363,88.49158865589109,88.53856456465601,88.554223200911
765600.0,88.05394995211066,88.117797755137,88.1816060057101,88.24533799194569,88.30888937859973,88.37195857355204,88.43368407297193,88.49158749925574,88.53856521773027,88.5542244572218
766800.0,88.05394995211066,88.11779777856536,88.18160593176097,88.24533815820642,88.30888906586809,88.37195908390237,88.43368335894681,88.49158828939375,88.53856477159242,88.55422359899198
768000.0,88.05394995211066,88.11779769360957,88.18160619991538,88.24533755531154,88.30889019989554,88.37195723327027,88.4336859481441,88.49158542419606,88.53856638937684,88.55422671110378
769200.0,88.05394995211066,88.11779777843098,88.18160593218504,88.24533815725303,88.30888906766145,88.37195908097569,88.43368336304168,88.49158828486226,88.53856477415111,88.55422360391412
770400.0,88.05394995211066,88.1177977347221,88.18160607014764,88.24533784706988,88.30888965110694,88.37195812884434,88.4336846951572,88.49158681074756,88.53856560648443,88.55422520506343
771600.0,88.05394995211066,88.11779775736935,88.18160599866403,88.2453380077874,88.30888934880201,88.37195862217924,88.43368400493812,88.49158757454175,88.53856517522144,88.55422437544806
772800.0,88.05394995211066,88.11779774949032,88.18160602353329,88.24533795187348,88.30888945397452,88.37195845054697,88.43368424506686,88.49158730881607,88.5385653252588,88.55422466407315
774000.0,88.05394995211066,88.11779780116751,88.18160586041951,88.24533831860435,88.3088887641643,88.37195957625615,88.43368267010031,88.49158905166925,88.53856434118678,88.55422277102599
775200.0,88.05394995211066,88.11779777269118,88.18160595030233,88.24533811651969,88.30888914427955,88.37195895594171,88.43368353797511,88.49158809128161,88.53856488345295,88.55422381417675
776400.0,88.05394995211066,88.11779777148723,88.18160595410248,88.24533810797566,88.30888916035096,88.37195892971472,88.43368357466883,88.4915880506765,88.53856490637996,88.55422385828115
777600.0,88.05394995211066,88.11779779543599,88.18160587851042,88.24533827793037,88.30888884067116,88.37195945140364,88.43368284478015,88.491588858369,88.53856445033043,88.55422298098425
778800.0,88.05394995211066,88.1177977067463,88.18160615845032,88.24533764853847,88.30889002453834,88.37195751943754,88.43368554777093,88.49158586724784,88.53856613921523,88.55422622987105
