Liquid_Filling,Geometric_AR,Thermal_AR,BOR
0.08750000000000001,0.09457286432160804,0.5773340599138287,0.019688432520788446
0.08750000000000001,0.09954773869346734,0.5897600062589089,0.019603734135883677
0.08750000000000001,0.10452261306532663,0.6014743866573757,0.01953497830586759
0.08750000000000001,0.10949748743718593,0.6125366839402119,0.01947993855777974
0.08750000000000001,0.11447236180904523,0.6229999259786314,0.019436766292042273
0.08750000000000001,0.11944723618090453,0.6329115387011549,0.01940391451592771
0.08750000000000001,0.12442211055276382,0.6423140672425276,0.019380079317522725
0.08750000000000001,0.12939698492462312,0.6512457884247621,0.019364154440653536
0.08750000000000001,0.1343718592964824,0.659741233216767,0.01935519565945021
0.08750000000000001,0.13934673366834172,0.6678316342488536,0.019352392571674315
0.08750000000000001,0.144321608040201,0.6755453106367373,0.019355046067359938
0.08750000000000001,0.1492964824120603,0.6829080001328877,0.019362550185523686
0.08750000000000001,0.1542713567839196,0.6899431468305522,0.01937437739035519
0.08750000000000001,0.1592462311557789,0.6966721512136662,0.01939006654354869
0.08750000000000001,0.1642211055276382,0.7031145881793096,0.019409213010213255
0.08750000000000001,0.1691959798994975,0.7092883977208202,0.019431460470704653
0.08750000000000001,0.17417085427135678,0.7152100521915955,0.019456494107506606
0.08750000000000001,0.1791457286432161,0.7208947034384622,0.019484034903612946
0.08750000000000001,0.18412060301507538,0.7263563125765888,0.01951383484840341
0.08750000000000001,0.18909547738693466,0.7316077647490169,0.019545672884510035
0.08750000000000001,0.19407035175879397,0.7366609708617687,0.019579351470208062
0.08750000000000001,0.19904522613065326,0.7415269579860294,0.019614693647900472
0.08750000000000001,0.20402010050251257,0.7462159498738334,0.01965154053485918
0.08750000000000001,0.20899497487437185,0.7507374388279584,0.019689749168766202
0.08750000000000001,0.21396984924623116,0.7551002499885483,0.01972919064976808
0.08750000000000001,0.21894472361809045,0.7593125989542009,0.019769748530724662
0.08750000000000001,0.22391959798994976,0.763382143532523,0.01981131742413167
0.08750000000000001,0.22889447236180904,0.7673160303037231,0.01985380178624996
0.08750000000000001,0.23386934673366835,0.7711209365951119,0.019897114855947917
0.08750000000000001,0.23884422110552764,0.7748031083865339,0.01994117772578985
0.08750000000000001,0.24381909547738695,0.7783683945980857,0.019985918525884605
0.08750000000000001,0.24879396984924623,0.7818222781580115,0.020031271705571507
0.08750000000000001,0.2537688442211055,0.7851699041974124,0.020077177398518442
0.08750000000000001,0.25874371859296486,0.7884161056787755,0.02012358086596744
0.08750000000000001,0.26371859296482414,0.7915654267225797,0.020170431992242888
0.08750000000000001,0.2686934673366834,0.7946221438757403,0.02021768484822828
0.08750000000000001,0.2736683417085427,0.7975902855258502,0.02026529729625892
0.08750000000000001,0.278643216080402,0.8004736496492348,0.02031323063894308
0.08750000000000001,0.28361809045226133,0.8032758200569625,0.020361449305219548
0.08750000000000001,0.2885929648241206,0.8060001812850766,0.02040992056915103
0.08750000000000001,0.2935678391959799,0.80864993225927,0.020458614297608868
0.08750000000000001,0.2985427135678392,0.8112280988501083,0.02050750272348223
0.08750000000000001,0.3035175879396985,0.8137375454225129,0.020556560241480115
0.08750000000000001,0.3084924623115578,0.8161809854722697,0.02060576322399843
0.08750000000000001,0.3134673366834171,0.8185609914326883,0.020655089854805464
0.08750000000000001,0.31844221105527637,0.820880003725983,0.020704519978609337
0.08750000000000001,0.3234170854271357,0.8231403391263957,0.020754034964783008
0.08750000000000001,0.328391959798995,0.825344198495362,0.020803617583752043
0.08750000000000001,0.3333668341708543,0.8274936739430606,0.020853251894712432
0.08750000000000001,0.33834170854271356,0.8295907554653729,0.020902923143503838
0.08750000000000001,0.34331658291457284,0.831637337100555,0.020952617669607987
0.08750000000000001,0.3482914572864322,0.8336352226456892,0.021002322821347397
0.08750000000000001,0.35326633165829147,0.8355861309692166,0.02105202687847685
0.08750000000000001,0.35824120603015075,0.8374917009524623,0.021101718981435758
0.08750000000000001,0.36321608040201003,0.8393534960900393,0.02115138906661751
0.08750000000000001,0.36819095477386937,0.8411730087762964,0.02120102780708244
